,Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Month,Year,Total.People
80217,20170326X54753,Accident,GAA17CA208,2017-03-25,"Louisa, VA",United States,038035N,0775813W,LKU,Louisa County Airport/Freeman,Non-Fatal,Substantial,Airplane,N978ER,DEMPSEY DANIEL M,ZODIAC CH601XLB,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots in-flight fuel mismanagement and subsequent failure to maintain adequate airspeed while attempting to land on the runway, which resulted in an aerodynamic stall and a hard landing. ",25-09-2020,3.0,2017.0,1.0
80218,20170327X44109,Accident,GAA17CA202,2017-03-25,"Mackay, ID",United States,435049N,0113415W,,,Non-Fatal,Substantial,Airplane,N52743,CESSNA,182,No,1.0,Reciprocating,091,,Personal,Avcenter Inc.,0.0,2.0,0.0,0.0,VMC,,"The pilot's decision to maneuver the airplane over mountainous terrain in high-density altitude conditions, which resulted in the airplanes inability to maintain altitude or establish a climb.",25-09-2020,3.0,2017.0,2.0
80219,20170327X52824,Accident,GAA17CA203,2017-03-25,"Warroad, MN",United States,485624N,0952048W,RRT,WARROAD INTL MEMORIAL,Non-Fatal,Substantial,Airplane,N9595E,AERONCA,11AC,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper landing flare and his subsequent failure to maintain directional control during the landing in tailwind conditions.
",25-09-2020,3.0,2017.0,1.0
80220,20170328X92656,Accident,CEN17FA139,2017-03-25,"Stonewall, TX",United States,030139N,0983748W,30TX,Burg Lake Aero Airport,Fatal,Substantial,Airplane,N4329T,PIPER,PA-28-140,No,1.0,Reciprocating,091,,Personal,Pilot (Co-owner),1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to attain a proper touchdown point following a loss of engine power and his inability to stop the airplane on the short, soft runway. Contributing to the accident was the inadequate maintenance of the airplane by the owner and the mechanic and the improper annual inspection by the mechanic.",25-09-2020,3.0,2017.0,1.0
80222,20170327X60749,Accident,GAA17CA204,2017-03-26,"Death Valley, CA",United States,364824N,1174654W,,,Non-Fatal,Substantial,Airplane,N9953A,CESSNA,170,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,2.0,VMC,,"The pilots improper compensation for crosswind conditions during the landing flare and his subsequent failure to maintain directional control during the landing.
",25-09-2020,3.0,2017.0,4.0
80225,20170329X51450,Accident,GAA17CA210,2017-03-27,"Soldotna, AK",United States,602838N,1511017W,7AK3,GAEDE,Non-Fatal,Substantial,Airplane,N2838Z,PIPER,PA22,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots unstabilized approach and failure to attain the proper touchdown point, which resulted in a runway overrun and collision with a snowbank.
",25-09-2020,3.0,2017.0,1.0
80229,20170328X31143,Accident,ERA17FA139,2017-03-28,"Aberdeen, MS",United States,335155N,0882956W,M40,MONROE COUNTY,Fatal,Substantial,Airplane,N643RJ,MOONEY,M20J,No,1.0,Reciprocating,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,The pilot's failure to maintain clearance from terrain after takeoff in dark night conditions for reasons that could not be determined based on the available information.,25-09-2020,3.0,2017.0,2.0
80230,20170328X53238,Accident,ERA17FA140,2017-03-28,"Dadeville, AL",United States,324951N,0854244W,,,Fatal,Destroyed,Airplane,N8169Y,BEECH,A36,No,1.0,Reciprocating,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,A loss of engine power for reasons that could not be determined due to postcrash thermal damage to the engine accessories and the airframe. Contributing to the accident was the pilot's failure to navigate to any of the available forced landing sites within gliding distance of the airplane following the loss of engine power.,25-09-2020,3.0,2017.0,2.0
80232,20170331X33432,Accident,GAA17CA212,2017-03-28,"Stevensville, MT",United States,463132N,0114310W,32S,STEVENSVILLE,Non-Fatal,Substantial,Airplane,N13XZ,THOMAS CRAIG E,WITTMAN W-10,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilots decision to take off with a known master brake cylinder leak and his subsequent failure to maintain directional control during landing. ,,3.0,2017.0,1.0
80234,20170427X54903,Accident,GAA17CA247,2017-03-28,"Flushing, MI",United States,043311N,0834813W,3DA,DALTON,Non-Fatal,Substantial,Airplane,N9613L,GRUMMAN AMERICAN AVN. CORP.,AA,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots unstabilized approach and subsequent failure to attain the proper touchdown point, which resulted in a runway overrun. 
",25-09-2020,3.0,2017.0,1.0
80236,20170330X15034,Accident,ERA17LA141,2017-03-29,"Mooresville, NC",United States,353939N,0804722W,1NC2,ATWELL,Non-Fatal,Substantial,Airplane,N2383C,CESSNA,R182,No,1.0,Reciprocating,091,,Personal,SCOTT ATWELL INSURANCE SERVICES INC,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to properly configure the airplane's flaps for takeoff, which resulted in a longer ground roll and subsequent runway excursion.",25-09-2020,3.0,2017.0,2.0
80241,20170401X82718,Accident,WPR17LA082,2017-03-31,"The Dalles, OR",United States,045375N,0121103W,DLS,Columbia Gorge Regional/The Da,Non-Fatal,Substantial,Airplane,N610TT,OTT,601XL-B,Yes,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,"A partial loss of engine power due to the reverse bending fatigue failure of the propeller hub bolts, which resulted from the bolts not fitting tightly into the propeller hub holes. Also causal was the pilot's decision to use improper bolts for this type of installation/operation.",25-09-2020,3.0,2017.0,2.0
80243,20170401X94926,Accident,ERA17FA143,2017-04-01,"Edgewater, FL",United States,285734N,0805726W,,,Fatal,Destroyed,Airplane,N8082A,CESSNA,170B,No,1.0,Reciprocating,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,The Cessna pilot's failure to maintain clearance from the Grumman during the transition to a different formation. Contributing to the accident was the stepped down configuration of the formation flight which was composed of dissimilar aircraft.,25-09-2020,4.0,2017.0,2.0
80247,20170403X10905,Accident,GAA17CA219,2017-04-02,"Millbrook, NY",United States,414239N,0734426W,44N,SKY ACRES,Non-Fatal,Substantial,Airplane,N734SN,CESSNA,172,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,3.0,VMC,,"The pilots failure to maintain adequate airspeed and his exceedance of the airplanes critical angle of attack during landing with a crosswind, which resulted in an aerodynamic stall and an off-runway landing.
",25-09-2020,4.0,2017.0,4.0
80249,20170404X70045,Accident,GAA17CA216,2017-04-03,"Twisp, WA",United States,482058N,0120528W,2S0,TWISP MUNI,Non-Fatal,Substantial,Airplane,N7547G,CESSNA,172,No,1.0,Reciprocating,091,,Personal,Louise Bighouse,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain crosswind correction during landing, which resulted in the airplane cartwheeling.
",25-09-2020,4.0,2017.0,2.0
80250,20170404X81707,Accident,GAA17CA215,2017-04-03,"Blue Earth, MN",United States,433543N,0094534W,SBU,BLUE EARTH MUNI,Non-Fatal,Substantial,Airplane,N8889X,CESSNA,182,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,1.0,IMC,,"The pilot's decision to continue the night, visual flight into instrument meteorological conditions, which resulted in controlled flight into terrain while on final approach. Contributing to the accident was the pilot's improper use of an electronic flight bag.",25-09-2020,4.0,2017.0,3.0
80251,20170322X54220,Accident,GAA17CA199,2017-04-04,"Scappoose, OR",United States,454616N,1225143W,SPB,SCAPPOOSE INDUSTRIAL AIRPARK,Non-Fatal,Substantial,Airplane,N7822D,PIPER,PA 22,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The student pilots loss of directional control during the landing roll and his subsequent inadvertent brake application, which resulted in a nose-over. 
",25-09-2020,4.0,2017.0,1.0
80253,20170410X00359,Accident,CEN17LA149,2017-04-04,"Garden Ridge, TX",United States,293731N,0981641W,TS67,Kitty Hawk Flying Field,Non-Fatal,Substantial,Airplane,N580TX,AERO ADVENTURE,Aventura UL,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,The total loss of engine power for reasons that could not be determined based on the available evidence.,,4.0,2017.0,1.0
80255,20170428X63504,Accident,WPR17LA092,2017-04-04,"Whittier, CA",United States,003415N,0118217W,,,Non-Fatal,Substantial,Airplane,N55339,PIPER,PA 28-140,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's impaired decision-making due to alcohol intoxication and his improper fuel management, which resulted in a total loss of engine power due to fuel starvation.",25-09-2020,4.0,2017.0,1.0
80256,20170405X64616,Accident,GAA17CA217,2017-04-05,"Cedar City, UT",United States,037427N,0113553W,CDC,CEDAR CITY RGNL,Non-Fatal,Substantial,Airplane,N81173,FUNK,B85C,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to maintain directional control of the airplane during the takeoff roll.
",25-09-2020,4.0,2017.0,1.0
80259,20170410X81848,Accident,GAA17CA221,2017-04-06,"Granby, CO",United States,040524N,0105550W,GNB,GRANBY-GRAND COUNTY,Non-Fatal,Substantial,Airplane,N829BA,CESSNA,P210,No,1.0,Reciprocating,091,,Personal,ADAPTIVE RESOURCES INC,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to extend the landing gear before landing.,25-09-2020,4.0,2017.0,2.0
80261,20170407X41449,Accident,ERA17LA151,2017-04-07,"Atlanta, GA",United States,334636N,0843130W,FTY,FULTON COUNTY AIRPORT-BROWN FI,Non-Fatal,Substantial,Airplane,N56H,CESSNA,414,No,2.0,Reciprocating,091,,Personal,AEROMACK LLC,0.0,0.0,0.0,1.0,VMC,,"The pilot's diverted attention during the landing approach, which resulted in his failure to configure the landing gear and a subsequent a gear-up landing. ",21-06-2021,4.0,2017.0,1.0
80262,20170407X41612,Accident,WPR17FA085,2017-04-07,"Harrisburg, OR",United States,441733N,1231056W,,,Fatal,Destroyed,Airplane,N123SB,PIPER,PA 46-310P,No,1.0,Reciprocating,091,,Personal,,4.0,0.0,0.0,0.0,IMC,,"An encounter with a downburst during an instrument approach, which resulted in a loss of control at low altitude. Contributing to the accident was the air traffic controller's failure to solicit and disseminate pilot reports from arriving and departing aircraft in order to provide pilots with current and useful weather information near the airport.",25-09-2020,4.0,2017.0,4.0
80264,20170408X51906,Accident,GAA17CA220,2017-04-07,"Bessimer, AL",United States,331848N,0865531W,EKY,BESSEMER,Non-Fatal,Substantial,Airplane,N3839Y,SHILT JERRY C,F-1 ROCKET,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control during the landing rollout in gusting crosswind conditions. 
",25-09-2020,4.0,2017.0,2.0
80268,20170408X41518,Accident,ERA17FA148,2017-04-08,"Sanford, FL",United States,284612N,0081138W,SFB,ORLANDO SANFORD INTL,Fatal,Destroyed,Airplane,N3280M,PIPER,PA 12,No,1.0,Reciprocating,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,"The incorrect rigging of the elevator control cables, which resulted in a reversal of elevator control inputs applied by the pilot during the takeoff, an excessive nose-high pitch, and subsequent aerodynamic stall after takeoff. Also causal was the inadequate postmaintenance inspection and the pilot's inadequate preflight inspection and before takeoff check, which failed to detect the misrigging.",25-09-2020,4.0,2017.0,1.0
80269,20170408X45617,Accident,ERA17CA149,2017-04-08,"Culpepper, VA",United States,383132N,0775135W,CJR,Culpeper Regional Airport,Non-Fatal,Substantial,Airplane,N3167G,NORTH AMERICAN,T 6G,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,1.0,0.0,VMC,,The pilot's failure to maintain airplane and directional control during the landing roll and subsequent go-around in gusting wind conditions.,25-09-2020,4.0,2017.0,2.0
80270,20170408X73024,Accident,ERA17LA150,2017-04-08,"South Lakeland, FL",United States,275920N,0008217W,LAL,LAKELAND LINDER RGNL,Non-Fatal,Substantial,Airplane,N1362G,CESSNA,310R,No,2.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The failure of the left main landing gear on landing for reasons that could not be determined due to the extent of damage sustained during the accident.,25-09-2020,4.0,2017.0,2.0
80271,20170410X64605,Accident,GAA17CA223,2017-04-08,"New Carlisle, OH",United States,395549N,0084048W,3OH0,ANDY BARNHART MEMORIAL,Non-Fatal,Substantial,Airplane,N8350U,CESSNA,172,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The other pilots decision to land on an occupied runway and his failure to see and avoid the airplane.
",25-09-2020,4.0,2017.0,2.0
80272,20170411X42210,Accident,GAA17CA226,2017-04-08,"Santa Teresa, NM",United States,315250N,1064212W,5T6,DONA ANA COUNTY AIRPORT AT SAN,Non-Fatal,Substantial,Airplane,N3938Y,CESSNA,210,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots improper landing flare, which resulted in a hard, porpoised landing and subsequent nose-over. 
",25-09-2020,4.0,2017.0,1.0
80276,20170410X21525,Accident,GAA17CA222,2017-04-09,"Avalon, CA",United States,332423N,1182447W,AVX,CATALINA,Non-Fatal,Substantial,Airplane,N54EB,COSTRUZIONI AERONAUTICHE TECNA,P2004 BRAVO,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain the runway heading and the improper landing flare during landing.
",25-09-2020,4.0,2017.0,1.0
80278,20170410X84825,Accident,GAA17CA241,2017-04-09,"New Market, VA",United States,383926N,0784232W,8W2,NEW MARKET,Non-Fatal,Substantial,Airplane,N5690L,AMERICAN,AA 1,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to maintain a proper approach path, which resulted in an impact with trees.
",25-09-2020,4.0,2017.0,1.0
80279,20170418X83115,Accident,GAA17CA234,2017-04-09,"Stafford, KS",United States,375730N,0098391W,3TA,STAFFORD MUNI,Non-Fatal,Substantial,Airplane,N55067,BELLANCA,8KCAB,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain directional control during the takeoff roll.,25-09-2020,4.0,2017.0,1.0
80282,20170410X71808,Incident,WPR17IA086,2017-04-10,"Livermore, CA",United States,374136N,1214913W,LVK,LIVERMORE MUNI,Non-Fatal,Minor,Airplane,N755R,BEECH,A36TC,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,,25-09-2020,4.0,2017.0,1.0
80284,20170411X34631,Accident,ERA17CA152,2017-04-11,"Windsor Twp, PA",United States,395635N,0763534W,,,Non-Fatal,Substantial,Airplane,N3846T,LAZEAR JOHN T,ZENAIR STOL CH 701,Yes,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilot's improper pretakeoff planning, his failure to maintain adequate airspeed, and his exceedance of the airplane's critical angle of attack during a short-field takeoff with a tailwind, which resulted in an aerodynamic stall.",25-09-2020,4.0,2017.0,1.0
80287,20170412X52110,Accident,GAA17CA230,2017-04-12,"Manchester, CA",United States,385825N,1234232W,,,Non-Fatal,Substantial,Airplane,N7945V,CESSNA,180,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper preflight fuel planning, which resulted in fuel exhaustion and the total loss of engine power.",25-09-2020,4.0,2017.0,1.0
80288,20170412X64143,Accident,CEN17FA152,2017-04-12,"Hartsville, IN",United States,391411N,0854135W,24IN,Williams Flying Field Airport,Fatal,Substantial,Airplane,N2377B,TEMCO,GC 1B,No,1.0,Reciprocating,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,"The pilot's loss of control after exceeding the airplane's critical angle of attack during takeoff, which resulted in an aerodynamic stall.",25-09-2020,4.0,2017.0,1.0
80289,20170412X70158,Accident,ERA17FA153,2017-04-12,"Monongahela, PA",United States,401231N,0794952W,FWQ,Rostraver Airport,Fatal,Destroyed,Airplane,N4476N,HOWARD AIRCRAFT,DGA 15P,No,1.0,Reciprocating,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to maintain airplane control during an attempted go-around in gusting crosswind conditions, which resulted in an exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall.",25-09-2020,4.0,2017.0,1.0
80291,20170412X72340,Accident,GAA17CA228,2017-04-12,"Willow, AK",United States,613851N,1495822W,,,Non-Fatal,Substantial,Airplane,N5045E,BELLANCA,8GCBC,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The airplane's left main ski's collision with a submerged frozen sand berm.,25-09-2020,4.0,2017.0,1.0
80292,20170412X83735,Accident,GAA17CA231,2017-04-12,"Kenai, AK",United States,603422N,1511448W,ENA,KENAI MUNI,Non-Fatal,Substantial,Airplane,N2144Z,CESSNA,180,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the landing roll with crosswind conditions. 
",25-09-2020,4.0,2017.0,1.0
80293,20170417X91018,Accident,GAA17CA233,2017-04-12,"Llano, TX",United States,030473N,0983936W,AQO,LLANO MUNI,Non-Fatal,Substantial,Airplane,N461RL,PIPER,PA 34,No,2.0,Reciprocating,091,,Personal,CLAIBORNE AVIATION LLC,0.0,0.0,0.0,1.0,IMC,,"The pilots complacency during the en route phase of flight, which resulted in fuel mismanagement and a subsequent gear-up landing. 
",25-09-2020,4.0,2017.0,1.0
80295,20170413X40146,Accident,WPR17LA087,2017-04-13,"Spanaway, WA",United States,047454N,1222542W,S44,SPANAWAY,Non-Fatal,Substantial,Airplane,N5131H,TITAN,TORNADO I,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,"Maintenance personnels improper attachment of the aileron system components, which resulted in the pilot's inability to maintain flight control. 

",25-09-2020,4.0,2017.0,1.0
80297,20170420X90152,Accident,ERA17WA159,2017-04-14,"Cassilandia, Brazil",Brazil,019837S,0051419W,SSCL,Aeroporto de Cassilândia,Fatal,Substantial,Airplane,PR-LPW,CESSNA AIRCRAFT,172,No,1.0,Reciprocating,NUSN,,Personal,FLAVIO BORGES RODRIGUES,2.0,0.0,0.0,0.0,,,,25-09-2020,4.0,2017.0,2.0
80299,20170415X13152,Accident,ERA17CA157,2017-04-15,"Kingsland, GA",United States,304629N,0814516W,,Oakwell R/C Airfield,Non-Fatal,Substantial,Airplane,N340TP,AEROPRO CZ,EUROFOX LSA,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper landing flare, which resulted in a hard landing and subsequent nose-over.",25-09-2020,4.0,2017.0,1.0
80300,20170415X15153,Accident,GAA17CA236,2017-04-15,"Oliver Springs, TN",United States,036124N,0084181W,,,Non-Fatal,Substantial,Airplane,N122BD,ZEILER,BAKENG DUCE 1976 CZ,Yes,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots unstabilized approach and failure to go around, which resulted in impact with trees.
",25-09-2020,4.0,2017.0,1.0
